date,ticker,message_count,sentiment_mean,sentiment_std,sentiment_sum,sentiment_sum_sq
2015-06-01,NVDA,15,0.49603774858017763,0.28738762704523474,7.440566228702664,4.929676442927737
2015-06-02,NVDA,7,0.2049545368312725,0.2780684067603508,1.4346817578189075,0.8352988070417291
2015-06-03,NVDA,1,0.597382609732449,0.0,0.597382609732449,0.3568659824107515
2015-06-04,NVDA,4,0.2987951012328267,0.36905116476948047,1.1951804049313068,0.9019090989537815
2015-06-05,NVDA,2,0.5503581617958844,0.28864196361973876,1.1007163235917687,0.7724165788352069
2015-06-06,NVDA,1,0.5522799042519182,0.0,0.5522799042519182,0.3050130926405079
2015-06-08,NVDA,2,0.20117924408987164,0.13353510899469256,0.4023584881797433,0.11660942717359316
2015-06-09,NVDA,5,0.1779783695936203,0.0809965834032826,0.8898918479681015,0.19118373283104112
2015-06-10,NVDA,4,-0.16342892730608582,0.22152798476191274,-0.6537157092243433,0.3031346492523685
2015-06-11,NVDA,4,0.07952414115425199,0.32428948324615753,0.31809656461700797,0.44595103188152513
2015-06-12,NVDA,7,0.3230074045381376,0.32633158499439174,2.261051831766963,1.4757826072599118
2015-06-14,NVDA,1,0.6197470966726542,0.0,0.6197470966726542,0.38408646383418416
2015-06-15,NVDA,5,0.01866649053990841,0.3853984723470225,0.09333245269954205,0.7444021017824758
2015-06-16,NVDA,2,0.5559357996098697,0.39721983624622226,1.1118715992197394,0.9336964231906817
2015-06-17,NVDA,6,0.32770020778601366,0.23787535292315387,1.966201246716082,0.9838326582678693
2015-06-18,NVDA,16,0.3929739032610087,0.28550351445274674,6.287582452176139,3.775051926544998
2015-06-19,NVDA,2,0.35147213423624635,0.3504603379406035,0.7029442684724927,0.492710219228048
2015-06-22,NVDA,8,0.019552380312234163,0.4654823610715384,0.1564190424978733,1.7364489923568662
2015-06-23,NVDA,4,-0.1710700315888971,0.6884118618776004,-0.6842801263555884,2.0127033891264423
2015-06-24,NVDA,6,0.49555761514542,0.30572957727999645,2.97334569087252,2.034287546114529
2015-06-25,NVDA,2,0.26471563323866576,0.4020248268498108,0.5294312664773315,0.4633966557691363
2015-06-26,NVDA,3,-0.24470824437836805,0.3681100691855948,-0.7341247331351042,0.5861614437076994
2015-06-29,NVDA,2,0.08216873439960182,0.0015434187371282189,0.16433746879920363,0.013508166108460852
2015-06-30,NVDA,1,0.0067629143595695496,0.0,0.0067629143595695496,4.573701063487201e-05
