date,ticker,message_count,sentiment_mean,sentiment_std,sentiment_sum,sentiment_sum_sq
2017-03-01,NVDA,651,0.13354314866256878,0.5290462554575674,86.93658977933228,193.81813714241972
2017-03-02,NVDA,910,0.023780841806361062,0.5227363425012251,21.640566043788567,249.17511910980534
2017-03-03,NVDA,634,0.1060164490305563,0.5422134842689423,67.2144286853727,193.51895829246496
2017-03-04,NVDA,56,0.14231086213840172,0.4589939417017372,7.969408279750496,12.931957920082484
2017-03-05,NVDA,51,0.13379094548359075,0.46377117202113793,6.823338219663128,11.882169571653906
2017-03-06,NVDA,520,0.14830495664097657,0.5166937176156428,77.11857745330781,150.26271415363288
2017-03-07,NVDA,364,0.2232774228409603,0.523820532988025,81.27298191410955,118.02363603225086
2017-03-08,NVDA,543,0.1701605914775488,0.5075200264110015,92.397201172309,155.58644382641558
2017-03-09,NVDA,369,0.08632814129347582,0.53883621328346,31.85508413729258,109.88709769546767
2017-03-10,NVDA,363,0.11281921945322439,0.5064462235964895,40.95337666152045,97.72539118336442
2017-03-11,NVDA,51,0.2193753517406317,0.41082025808956574,11.188142938772216,11.061840299813266
2017-03-12,NVDA,25,0.4621934166364372,0.39984766742681965,11.55483541591093,9.337522788218296
2017-03-13,NVDA,536,0.23271395241665313,0.47990782239522417,124.73467849532608,152.47447368199138
2017-03-14,NVDA,409,0.11423504347616947,0.5178183317234,46.72213278175332,115.00485715916425
2017-03-15,NVDA,417,0.18066065970247688,0.49951453867785345,75.33549509593286,117.65782114722276
2017-03-16,NVDA,467,0.2505780967294958,0.49846682771462136,117.01997117267456,145.3577479367763
2017-03-17,NVDA,558,0.2853566325706927,0.5001001117723818,159.22900097444654,184.99291948713343
2017-03-18,NVDA,77,0.3866127230629155,0.4337794272228718,29.769179675844494,25.99781716192625
2017-03-19,NVDA,64,0.30802700660933624,0.4486274532345766,19.71372842299752,18.953422630172817
2017-03-20,NVDA,510,0.33310835801964334,0.4752588765111564,169.8852625900181,171.78441072144665
2017-03-21,NVDA,424,0.1873458643739863,0.5382603482425221,79.43464649457019,137.72481436459566
2017-03-22,NVDA,399,0.11529960012924682,0.5460610073314283,46.00454045156948,124.27917198559356
2017-03-23,NVDA,327,0.055852349161879596,0.5216268146197065,18.263718175934628,89.9949840943651
2017-03-24,NVDA,346,0.05124522289940872,0.5350869027773212,17.730847123195417,99.97464697226744
2017-03-25,NVDA,29,0.3423378799223052,0.49009252967147504,9.92779851774685,10.364191438415045
2017-03-26,NVDA,29,0.15113118718024984,0.45125732952230313,4.382804428227246,6.567740582397254
2017-03-27,NVDA,207,0.3284153659121642,0.5072365773136153,67.98198074381799,75.58513877193474
2017-03-28,NVDA,165,0.14441915521341742,0.48805487839149003,23.829160610213876,42.74398535785773
2017-03-29,NVDA,114,0.30261402506291407,0.48104328161155835,34.497998857172206,36.81947911211703
2017-03-30,NVDA,331,0.3252236828478081,0.4910521407453,107.64903902262448,114.82477675797472
2017-03-31,NVDA,192,0.1440413009028513,0.5328885179497518,27.655929773347452,58.505869234265994
