date,ticker,message_count,sentiment_mean,sentiment_std,sentiment_sum,sentiment_sum_sq
2021-07-01,AAPL,934,0.18726042289188635,0.5575618632145385,174.90123498102184,323.1095452715834
2021-07-01,AMZN,416,0.1242400782265087,0.510686001707236,51.68387254222762,114.91408838102006
2021-07-01,NVDA,914,0.2335135206381211,0.5471596195224506,213.4313578632427,323.47576319088154
2021-07-01,TSLA,1836,0.12598758238596763,0.572467461701692,231.31320126063656,630.8346652831656
2021-07-02,AAPL,1502,0.29903663531040026,0.5406123925258897,449.1530262362212,573.2903716519186
2021-07-02,AMZN,703,0.2672224696801782,0.5114188989765334,187.85739618516527,234.06886838823743
2021-07-02,NVDA,612,0.28680859356083804,0.5018408658207262,175.52685925923288,204.47129545620177
2021-07-02,TSLA,3230,0.10217126845183924,0.6048082066906242,330.01319709944073,1215.2291499769585
2021-07-03,AAPL,227,0.28273181688237425,0.4631951240157492,64.18012243229896,66.84854972403322
2021-07-03,AMZN,133,0.25033787435053717,0.5062322875633722,33.29493728862144,42.4190439806967
2021-07-03,NVDA,104,0.27006545851830965,0.42723853235068276,28.086807685904205,26.568684002626508
2021-07-03,TSLA,366,0.12871987311852728,0.5202187825076113,47.11147356138099,105.11387779182252
2021-07-04,AAPL,191,0.32492401260097575,0.508511826161626,62.06048640678637,69.5545392403916
2021-07-04,AMZN,123,0.3730698407351274,0.4261224605705885,45.88759041042067,39.45365926867053
2021-07-04,NVDA,81,0.3518212726023508,0.40034307645636363,28.497523080790415,23.00827572448876
2021-07-04,TSLA,265,0.2728686766624275,0.49552447529426447,72.31019931554329,84.80048238457753
2021-07-05,AAPL,258,0.2240343386421969,0.5039479013147244,57.800859369686805,78.47195700963336
2021-07-05,AMZN,143,0.3483831657209088,0.4370320611770038,49.818792698089965,44.668602929570994
2021-07-05,NVDA,116,0.36400433399830945,0.3687631892217437,42.224502743803896,31.14431160776715
2021-07-05,TSLA,339,0.21038691580239244,0.4933077626896582,71.32116445701104,97.50155384097377
2021-07-06,AAPL,1456,0.2833041457379694,0.5290700945589409,412.4908361944835,524.4168441496382
2021-07-06,AMZN,1873,0.3157609017650128,0.5176007796331807,591.420169005869,688.5438580222991
2021-07-06,NVDA,585,0.27096759523762565,0.4851219098663509,158.516043214011,180.628522484224
2021-07-06,TSLA,1868,0.06893296932884616,0.5708775183214302,128.76678670628462,617.6596082061899
2021-07-07,AAPL,1909,0.2476029545815165,0.5314080229074942,472.674040296115,656.1265642524536
2021-07-07,AMZN,1483,0.27597312166717275,0.49235834929649747,409.2681394324172,472.4510375709641
