date,ticker,message_count,sentiment_mean,sentiment_std,sentiment_sum,sentiment_sum_sq
2021-11-01,AAPL,869,0.13053025828657822,0.5784602753309394,113.43079445103648,305.58770702548276
2021-11-01,AMZN,820,0.08894913644379392,0.5802653634874485,72.938291883911,282.5882695686003
2021-11-01,NVDA,295,0.4109703444145715,0.4287363847296992,121.23625160229858,104.04989591590063
2021-11-01,TSLA,9196,0.1653317517243631,0.5734606168504971,1520.390788857243,3275.538571633724
2021-11-02,AAPL,952,0.18714532326660394,0.5525710539835129,178.16234774980694,324.0209509184035
2021-11-02,AMZN,644,0.1722741852715461,0.5849544625874296,110.94457531487568,239.4714761284787
2021-11-02,NVDA,623,0.3465689147637939,0.5177997296296586,215.9124338978436,241.86515478281817
2021-11-02,TSLA,9986,0.05355179525873151,0.5768011159937395,534.7682274536928,3350.975279359945
2021-11-03,AAPL,779,0.23095038804388215,0.5209645725068195,179.9103522861842,252.9741485174248
2021-11-03,AMZN,725,0.22311244016577458,0.5488074095277132,161.75651912018657,254.452331939203
2021-11-03,NVDA,519,0.25814364176837507,0.5463199683749406,133.97655007778667,189.48879312029968
2021-11-03,TSLA,4922,0.11048547854711468,0.5698865705621075,543.8095254088985,1658.6044573305314
2021-11-04,AAPL,861,0.11157812947665886,0.5750717808111052,96.06876947940329,295.4583768060415
2021-11-04,AMZN,890,0.25347282217090866,0.5289787542026041,225.5908117321087,306.2196246395515
2021-11-04,NVDA,4412,0.2779499123882796,0.5472260587157165,1226.3150134570897,1662.0556079480425
2021-11-04,TSLA,4679,0.14240494856909358,0.5600666566222545,666.3127543547889,1562.569966999907
2021-11-05,AAPL,697,0.16529738983283704,0.5645002836976385,115.21228071348742,241.15070677404344
2021-11-05,AMZN,889,0.2734543774452446,0.5267376567757895,243.10094154882245,313.1323416369484
2021-11-05,NVDA,2210,0.26580504788016285,0.5382520530740214,587.4291558151599,796.4123874185143
2021-11-05,TSLA,3047,0.11987344008797983,0.5595907486851746,365.25437194807455,997.9273809973524
2021-11-06,AAPL,161,0.23240378069378992,0.4719092219034922,37.417008691700175,44.550282790730584
2021-11-06,AMZN,143,0.2951815929703441,0.49215167954209643,42.2109677947592,47.09639913616013
2021-11-06,NVDA,193,0.287753738309112,0.4702102734086963,55.53647149365861,58.65268362008032
2021-11-06,TSLA,1649,0.03998359025625728,0.5743787929312136,65.93294033256825,546.6594709919233
2021-11-07,AAPL,181,0.26597970258573184,0.41518301982096856,48.14232616801746,44.00510772648082
2021-11-07,AMZN,123,0.31065463069523497,0.40177406963038176,38.2105195755139,31.72523041976945
2021-11-07,NVDA,198,0.30704755127674555,0.4665222773235513,60.79541515279561,61.76040432887124
2021-11-07,TSLA,3600,0.0031696647093243276,0.5422271327516609,11.41079295356758,1058.4731169592446
2021-11-08,AAPL,609,0.11017905231045287,0.5798839355534018,67.0990428570658,212.17852458908715
2021-11-08,AMZN,677,0.16821960369647757,0.5618463939442965,113.88467170251532,232.8671520937185
2021-11-08,NVDA,1041,0.2817122874002927,0.5354456334179424,293.2624911837047,381.0724566266112
2021-11-08,TSLA,8632,0.08824365864311706,0.5517704878297767,761.7192614073865,2695.2350886284216
2021-11-09,AAPL,705,0.148647190018306,0.5502024168330198,104.79626896290574,228.99717404541033
2021-11-09,AMZN,1060,0.2615311606918936,0.52790615812671,277.2230303334072,367.9084673890091
2021-11-09,NVDA,1908,0.24089657638749876,0.5198318818305484,459.6306677473476,626.3131079442053
