date,ticker,message_count,sentiment_mean,sentiment_std,sentiment_sum,sentiment_sum_sq
2019-09-01,AMZN,69,0.0025796767702137204,0.5476924257765794,0.1779976971447467,20.698181710983818
2019-09-01,NVDA,8,0.4413393165450543,0.34480161229962697,3.5307145323604345,2.5093483533830234
2019-09-02,AMZN,81,0.1360185202944127,0.5420248600184666,11.017500143847428,25.29565092603071
2019-09-02,NVDA,14,0.34146257827524096,0.49468318063545197,4.780476095853373,5.058313981923752
2019-09-03,AMZN,408,0.20056885436882593,0.5214388733757188,81.83209258248098,127.3475565161462
2019-09-03,NVDA,64,0.028478068445110694,0.5179174924710285,1.8225963804870844,17.219169880949902
2019-09-04,AMZN,301,0.13922726431671234,0.5647938770391671,41.90740655933041,101.8512827556849
2019-09-04,NVDA,71,0.1969917033287421,0.4574730110483775,13.98641093634069,17.614197378279993
2019-09-05,AMZN,444,0.19173201128970496,0.5335046769482952,85.129013012629,142.69645158863173
2019-09-05,NVDA,194,0.299776627694151,0.5318997560141527,58.15666577266529,72.31997513016101
2019-09-06,AMZN,343,0.1568284616293114,0.5220416121409567,53.792162338853814,101.91305563602468
2019-09-06,NVDA,127,0.38422698063104904,0.4358764812973042,48.79682654014323,42.877572308307414
2019-09-07,AMZN,55,0.14331460017287595,0.5287171985071082,7.882303009508178,16.504452284095386
2019-09-07,NVDA,18,0.20263388781394395,0.42856383937331455,3.647409980650991,4.045094224361823
2019-09-08,AMZN,44,0.0930877289290286,0.46894368943437104,4.095860072877258,10.057234402049303
2019-09-08,NVDA,12,0.16516679370154938,0.4463314308698406,1.9820015244185925,2.717901791087634
2019-09-09,AMZN,236,0.093172785778672,0.520042154060881,21.98877744376659,65.87350236236928
2019-09-09,NVDA,121,0.26521713769136473,0.5194362436398668,32.09127366065513,41.15865110115934
2019-09-10,AMZN,311,0.15609142073045315,0.5119817484105897,48.54443184717093,89.09834096500809
2019-09-10,NVDA,117,0.2183469165222019,0.5166068265315608,25.54658923309762,36.80328473333034
2019-09-11,AMZN,369,0.12892376917772763,0.5774902989967052,47.57287082658149,129.1929455831952
2019-09-11,NVDA,95,0.2559599958899382,0.5280575790424499,24.316199609544128,32.71423099661429
2019-09-12,AMZN,361,0.1658311055730022,0.5351355038917335,59.8650291118538,113.30705667946955
2019-09-12,NVDA,112,0.24879697384000923,0.465545205539383,27.865261070081033,31.206814530377095
2019-09-13,AMZN,263,0.10810675707463345,0.5217680174477417,28.432077110628597,74.67330989357022
2019-09-13,NVDA,90,0.20100652142686562,0.5410627588874813,18.090586928417906,29.983727763995553
2019-09-14,AMZN,35,0.1561164712599878,0.4772475986876594,5.464076494099572,8.824816806813274
2019-09-14,NVDA,23,0.16188968829405698,0.5437756730979163,3.72346283076331,7.403705838067895
2019-09-15,AMZN,83,0.1002740008975323,0.4883506710459422,8.322742074495181,20.62892401286269
2019-09-15,NVDA,16,0.09446646957076155,0.3023331752550143,1.5114635131321847,1.6052682037270851
2019-09-16,AMZN,292,0.013516879793215059,0.5531053683518208,3.946928899618797,89.38361032537267
2019-09-16,NVDA,41,0.2205921857129419,0.4217662861607928,9.044279614230618,9.288456214118714
2019-09-17,AMZN,230,0.12138280525509997,0.4856025898364459,27.918045208672993,57.62504195351604
2019-09-17,NVDA,70,0.27694829101175333,0.47563808745088015,19.386380370822735,21.205236228978336
2019-09-18,AMZN,425,0.09506499038927038,0.5395338138148266,40.40262091543991,127.55698767509568
2019-09-18,NVDA,69,0.17420152909176398,0.5129147578677523,12.019905507331714,20.246512788774616
2019-09-19,AMZN,309,0.13781313408689097,0.5609810736455285,42.58425843284931,103.11089749884044
2019-09-19,NVDA,101,0.03352010377111043,0.5557222209029514,3.385530480882153,31.305029200375614
2019-09-20,AMZN,445,0.04994326535549559,0.5565945301423361,22.224753083195537,138.96985132873812
2019-09-20,NVDA,104,0.014781423645147767,0.509654067722534,1.5372680590953678,27.036438960034666
2019-09-21,AMZN,80,0.009130494724377058,0.5171160075715813,0.7304395779501647,21.39938649765469
2019-09-21,NVDA,24,0.14205213837946454,0.3635084160272829,3.409251321107149,3.6556122849802253
2019-09-22,AMZN,92,0.11427758674962327,0.531911019821057,10.51353798096534,27.230960385316305
2019-09-22,NVDA,15,0.3060762428989013,0.42760684664197435,4.5911436434835196,4.1479542264330025
2019-09-23,AMZN,422,0.1250257661778003,0.5195085148201138,52.76087332703173,120.4896675335154
2019-09-23,NVDA,74,0.3365279866344723,0.45364770029286405,24.903071010950953,23.609501810924925
2019-09-24,AMZN,651,0.0615281872984205,0.5662111689724918,40.05484993127175,211.17190451162776
2019-09-24,NVDA,96,0.19666695642808918,0.49301952832759366,18.88002781709656,27.04763011805288
2019-09-25,AMZN,753,0.14511700885977652,0.5520489061110816,109.27310767141172,245.34015657213428
2019-09-25,NVDA,146,0.18983631341380056,0.5096530093603596,27.71610175841488,43.184466312729576
2019-09-26,AMZN,610,0.05920382995276758,0.5746302198229956,36.11433627118822,203.5600396390892
2019-09-26,NVDA,138,0.09019644846262383,0.5206709555722646,12.447109887842089,38.53424277426922
2019-09-27,AMZN,626,0.057545029810412575,0.564730964546274,36.02318866131827,201.71754047605216
2019-09-27,NVDA,160,0.02850497650069883,0.5748990962134661,4.560796240111813,53.01144072197848
2019-09-28,AMZN,76,0.08483232834413157,0.49586979683419485,6.447256954154,19.23433683019509
2019-09-28,NVDA,12,0.25652873415189487,0.47817114469661826,3.078344809822738,3.533455620792574
2019-09-29,AMZN,82,0.09442289296690966,0.47557447807502706,7.742677223286592,19.27711488683114
2019-09-29,NVDA,10,0.27770221824757757,0.4087822741990319,2.7770221824757755,2.442214697189577
2019-09-30,AMZN,371,0.13832611559433336,0.4778841356779181,51.318988885497674,91.82523107496571
2019-09-30,NVDA,96,0.009704822601634078,0.5764284618485044,0.9316629697568715,31.906939700233135
